timestamp,open,high,low,close,volume,nasdaq_close,nasdaq_change,news_sentiment,news_count,hour,is_us_trading_hours,day_of_week,is_weekend,month,MA7,MA30,MA90,price_change,volume_ma,volume_change,RSI,MACD,Signal_Line,BB_middle,BB_upper,BB_lower,volatility
2025-01-03 14:00:00,96504.8,97342.44,96504.79,97016.01,1390.59074,19621.6796875,0.0,0.0,0,14,0,4,0,1,96588.2657142857,96821.216,94980.2171111111,0.00529735363394912,612.0221,1.204474504296289,53.48429055601331,124.33986770600313,183.61872415667517,96805.6625,97445.95297341913,96165.37202658088,329.99542032325144
2025-01-03 15:00:00,97016.0,97660.0,96759.12,97521.35,1587.60159,19621.6796875,0.0,0.0,0,15,0,4,0,1,96787.03428571428,96846.744,95040.72099999999,0.005208830996038749,761.1950114285715,0.14167421393874657,58.713665957709736,181.92655239613669,183.28028980456747,96815.843,97495.66942664194,96136.01657335805,348.82228292255155
2025-01-03 16:00:00,97521.36,98444.42,97406.54,97868.2,1899.91498,19621.6796875,0.0,0.0,0,16,0,4,0,1,96974.73142857142,96885.41733333333,95097.20377777777,0.0035566570807314957,957.1836014285715,0.19672025523733572,63.24280009520512,252.6400341061235,197.15223866487867,96843.93000000001,97644.75214105172,96043.1078589483,398.10946214063495
2025-01-03 17:00:00,97868.21,98299.76,97837.63,98026.0,799.71144,19621.6796875,0.0,0.0,0,17,0,4,0,1,97194.37,96928.51766666667,95155.35877777779,0.001612372558195574,1020.6599942857143,-0.5790804070611623,63.904118285278805,317.75128007141757,221.27204694618646,96884.596,97833.22270089852,95935.96929910149,458.1603248552229
2025-01-03 18:00:00,98025.99,98697.86,98000.0,98527.98,813.64324,19621.6796875,0.0,0.0,0,18,0,4,0,1,97447.28428571428,96984.45,95222.8918888889,0.005120886295472582,1072.8354457142857,0.017421033766879646,73.05390992870963,405.1872559123585,258.0550887394209,96965.443,98165.77425884074,95765.11174115926,556.2119305263441
2025-01-03 19:00:00,98527.97,98976.91,98491.53,98592.01,1070.42711,19621.6796875,0.0,0.0,0,19,0,4,0,1,97722.33428571429,97055.57800000001,95291.29677777778,0.0006498661598461908,1170.38469,0.3155976199101711,74.45622923120985,474.1815132702177,301.2803736455803,97045.804,98449.55573728522,95642.05226271479,641.8519484269788
2025-01-03 20:00:00,98592.02,98748.0,98300.0,98311.52,846.16971,19621.6796875,0.0,0.0,0,20,0,4,0,1,97980.43857142856,97090.74566666667,95356.13200000001,-0.0028449567059236625,1201.1512585714286,-0.20950272830814243,73.3825784266376,500.45779452472925,341.11585782141015,97120.089,98628.18949731954,95611.98850268047,689.9273979128587
2025-01-03 21:00:00,98311.51,98419.14,98196.96,98272.7,507.38037,19621.6796875,0.0,0.0,0,21,0,4,0,1,98159.96571428572,97151.33533333334,95420.16655555555,-0.0003948672546209009,1074.9783485714286,-0.40037989542310604,77.39983410066394,512.2446497010533,375.3416161973388,97184.4505,98775.92684611048,95592.97415388953,730.3766011415954
2025-01-03 22:00:00,98272.7,98512.94,98250.0,98296.37,317.54844,19621.6796875,0.0,0.0,0,22,0,4,0,1,98270.68285714286,97186.88966666667,95485.14844444446,0.0002408603813672805,893.5421842857143,-0.37414125816495425,81.46842989035989,517.5300245576946,403.77929786940996,97250.9265,98913.6078719157,95588.24512808431,765.278673091573
2025-01-03 23:00:00,98296.37,98382.19,98067.99,98174.18,314.26227,19621.6796875,0.0,0.0,0,23,1,4,0,1,98314.39428571428,97234.11000000002,95547.12733333334,-0.0012430774401943623,667.0203685714287,-0.010348562883823464,75.79378475296298,506.0258592794853,424.228610151425,97306.52050000001,99016.33259176782,95596.70840823221,788.9340231848345
2025-01-04 00:00:00,98174.17,98288.0,97887.2,97950.01,465.14321,19621.6796875,0.0,0.0,0,0,1,5,1,1,98303.53857142858,97255.11899999999,95604.1718888889,-0.002283390602294766,619.2249071428572,0.4801115323198042,72.15437788018421,473.3634407933714,434.0555762798143,97363.35049999999,99079.69609100604,95647.00490899393,796.0704099656267
2025-01-04 01:00:00,97950.01,98095.06,97800.0,98040.0,292.09859,19621.6796875,0.0,0.0,0,1,1,5,1,1,98233.82714285715,97279.19433333333,95661.71911111112,0.0009187339541874007,544.7185285714286,-0.37202439222965333,70.55595093833941,449.5574611727061,437.15595325839274,97427.0835,99144.59396722302,95709.57303277697,807.2310702208507
2025-01-04 02:00:00,98040.0,98314.15,97848.48,98304.51,368.90158,19621.6796875,0.0,0.0,0,2,1,5,1,1,98192.75571428573,97312.46266666666,95710.28722222222,0.0026979804161566534,444.50059571428574,0.2629351617205684,74.86918944526587,446.883403507818,439.1014433082778,97515.3345,99222.16540368875,95808.50359631125,826.3316443659995
2025-01-04 03:00:00,98304.51,98304.51,98052.97,98200.0,274.6885,19621.6796875,0.0,0.0,0,3,1,5,1,1,98176.82428571429,97345.37333333334,95756.68855555555,-0.0010631251811334952,362.86042285714285,-0.2553881173401319,76.19646615588614,431.35867566772504,437.5528897801673,97610.1345,99242.68081667917,95977.58818332083,838.9348892802263
2025-01-04 04:00:00,98200.01,98200.01,97862.87,98001.0,304.49957,19621.6796875,0.0,0.0,0,4,1,5,1,1,98138.01,97381.70533333333,95799.88088888887,-0.0020264765784113736,333.8774514285715,0.10852682220041987,66.84693929909193,398.4050151016272,429.7233148444593,97703.686,99186.683444046,96220.68855595401,835.2189225566726
2025-01-04 05:00:00,98001.0,98196.51,97988.76,98126.21,249.97787,19621.6796875,0.0,0.0,0,5,1,5,1,1,98113.70142857141,97419.75266666667,95843.14233333334,0.0012776400240814834,324.2245128571429,-0.17905345482097068,61.89161771297811,378.03465408713964,419.3855826929954,97782.28050000001,99172.51176894606,96392.04923105396,829.9055628216621
2025-01-04 06:00:00,98126.21,98209.7,98039.91,98127.54,211.92338,19621.6796875,0.0,0.0,0,6,0,5,1,1,98107.03857142858,97463.14333333334,95883.00555555556,1.3553972990409946e-05,309.6046714285714,-0.15223143552667273,55.90025936206031,357.8729791716614,407.0830619887286,97864.231,99120.09096852422,96608.37103147578,808.9703278965227
2025-01-04 07:00:00,98127.53,98350.04,98095.17,98271.88,454.46141,19621.6796875,0.0,0.0,0,7,0,5,1,1,98153.02,97506.02366666666,95912.83622222222,0.0014709428158496962,308.0787,1.1444609367781884,55.628502362377894,349.5127725664206,395.56900410426704,97939.946,99093.29090979137,96786.60109020863,769.051834935072
2025-01-04 08:00:00,98271.87,98306.22,97905.26,97906.07,303.67578,19621.6796875,0.0,0.0,0,8,0,5,1,1,98133.88714285714,97537.33099999999,95937.57955555555,-0.003722428023153701,309.73258428571427,-0.3317897332581,34.8171693350327,309.7982771057141,378.4148587045565,98001.9165,98988.3032900093,97015.52970999072,693.4359863053166
2025-01-04 09:00:00,97906.08,97980.0,97532.58,97690.37,671.7915,19621.6796875,0.0,0.0,0,9,0,5,1,1,98046.15285714285,97558.26666666666,95962.89477777776,-0.002203132042783551,353.0025728571428,1.2121998007216779,29.505759771609434,257.9456293560943,354.32101283486406,98061.1955,98773.04235527568,97349.34864472432,643.7630837906086
2025-01-04 10:00:00,97690.37,97859.6,97600.0,97789.32,330.6856,19621.6796875,0.0,0.0,0,10,0,5,1,1,97987.4842857143,97590.79699999999,95995.34922222221,0.0010128941061438024,361.0021585714286,-0.5077556057199295,37.06272916460236,222.2742314969364,327.91165656727856,98099.861,98634.66079151531,97565.0612084847,578.3677982261456
2025-01-04 11:00:00,97789.32,97923.07,97711.54,97889.39,279.11118,19621.6796875,0.0,0.0,0,11,0,5,1,1,97971.54000000001,97628.26533333333,96037.2208888889,0.001023322383262304,357.37524571428577,-0.15596209813792927,40.78338022073155,199.7763074591494,302.28458674565275,98118.263,98590.97116042145,97645.55483957856,527.3957714413293
2025-01-04 12:00:00,97889.4,98016.97,97800.0,97888.12,336.79692,19621.6796875,0.0,0.0,0,12,0,5,1,1,97937.52714285716,97673.21966666666,96081.80355555555,-1.297382688769666e-05,369.77796714285716,0.20667656523110267,40.076809022629575,179.77176517929183,277.7820224323806,98119.25899999999,98589.8278001765,97648.69019982348,455.20938749615584
2025-01-04 13:00:00,97888.12,98068.46,97750.0,97973.05,463.20054,19621.6796875,0.0,0.0,0,13,0,5,1,1,97915.45714285714,97728.85466666665,96124.09433333334,0.0008676231599913375,405.67470428571426,0.37531109251236616,45.02101703642488,168.82505239389138,255.99062842468277,98116.6115,98589.97702584944,97643.24597415056,331.4921992515345
2025-01-04 14:00:00,97973.05,98080.15,97828.38,98035.04,329.4416,19621.6796875,0.0,0.0,0,14,0,5,1,1,97881.62285714285,97792.357,96173.77211111112,0.0006327250197886158,387.81473142857146,-0.28877112276250805,52.28869353631812,163.2697070219292,237.44644414413207,98091.9645,98524.73677503568,97659.19222496432,251.28074371919396
2025-01-04 15:00:00,98035.05,98152.02,97514.79,97657.94,737.78425,19621.6796875,0.0,0.0,0,15,0,5,1,1,97846.17571428571,97829.14433333332,96215.53055555555,-0.0038465838336985136,449.83022714285715,1.2394993528443283,41.09300981013845,126.97455373026605,215.35206606135887,98045.261,98451.61673628946,97638.90526371053,239.48270196097104
2025-01-04 16:00:00,97657.95,97874.68,97549.99,97704.6,575.11901,19621.6796875,0.0,0.0,0,16,0,5,1,1,97848.20857142858,97869.68,96262.37233333335,0.0004777901315551336,436.01987142857143,-0.22047805981220125,34.43304426349505,100.81334184955631,192.44432121899837,98014.915,98428.13907416823,97601.69092583176,247.95142003615902
2025-01-04 17:00:00,97704.6,98049.99,97687.77,98016.26,251.44705,19621.6796875,0.0,0.0,0,17,0,5,1,1,97880.62857142858,97911.636,96311.70855555557,0.0031898191078003624,424.70007857142855,-0.5627912734096548,45.69497942849634,104.0295622638223,174.76136942796316,98002.093,98397.15269505297,97607.03330494702,248.03991800813844
2025-01-04 18:00:00,98016.26,98139.13,97909.85,97961.56,237.21797,19621.6796875,0.0,0.0,0,18,0,5,1,1,97890.93857142856,97954.79933333333,96351.26877777778,-0.0005580706711314498,418.7153342857143,-0.05658877286490327,49.008905775686976,101.00033823211561,160.00916318879365,97985.35250000001,98355.49667025289,97615.20832974713,229.06346230819102
2025-01-04 19:00:00,97961.56,98350.0,97931.23,98166.26,330.48168,19621.6796875,0.0,0.0,0,19,0,5,1,1,97930.67285714285,98010.18166666667,96401.91900000001,0.00208959514323781,417.8131571428571,0.3931561761530966,50.96776064295042,113.80535828440043,150.76840220791502,97984.9565,98354.26607478943,97615.64692521057,199.8127953687137
2025-01-04 20:00:00,98166.26,98671.02,98166.25,98599.02,441.69473,19621.6796875,0.0,0.0,0,20,0,5,1,1,98020.09714285715,98062.94866666666,96451.92022222222,0.004408439315096713,414.7408985714286,0.336518048443714,59.42718664022026,157.06301948449982,152.02732566323198,98017.407,98476.84428621066,97557.96971378935,224.4367418889457
2025-01-04 21:00:00,98599.02,98778.43,98344.0,98362.43,536.3759,19621.6796875,0.0,0.0,0,21,0,5,1,1,98066.86714285714,98090.98466666667,96502.19122222223,-0.0023995167497609105,444.30294142857144,0.2143588400975489,51.746121123533726,170.29118117137114,155.68009676485983,98033.5285,98518.23672834011,97548.82027165989,229.12121757462168
2025-01-04 22:00:00,98362.43,98484.85,98265.91,98417.25,289.70747,19621.6796875,0.0,0.0,0,22,0,5,1,1,98175.33999999998,98109.28633333334,96556.22833333335,0.0005573266134235588,380.2919728571428,-0.4598797783420172,61.20075375783311,183.08759068476502,161.16159554884086,98039.1655,98539.51285666712,97538.81814333289,236.06185148279593
2025-01-04 23:00:00,98417.25,98419.14,98143.2,98220.5,253.83122,19621.6796875,0.0,0.0,0,23,1,5,1,1,98249.04,98115.76966666667,96605.43366666666,-0.001999141410677474,334.3937171428571,-0.12383612338335637,61.71325040323476,175.33164268887776,163.99560497684826,98040.1905,98542.00698339604,97538.37401660395,237.2889422922635
2025-01-05 00:00:00,98220.51,98391.59,98154.18,98213.43,254.43352,19621.6796875,0.0,0.0,0,0,1,6,1,1,98277.20714285714,98105.28466666667,96654.9431111111,-7.19809001176186e-05,334.8203557142857,0.0023728365643911342,59.767303679752025,166.69297525407455,164.53507903229354,98050.812,98558.09862574066,97543.52537425935,238.35492100848856
2025-01-05 01:00:00,98213.44,98322.35,98050.0,98123.53,237.36247,19621.6796875,0.0,0.0,0,1,1,6,1,1,98300.34571428572,98089.66866666666,96704.2701111111,-0.000915353429770227,334.84099857142854,-0.06709434354404242,55.41765005321853,150.8536435002461,161.79879192588407,98050.67799999999,98557.8821762888,97543.47382371117,238.58262926706186
2025-01-05 02:00:00,98123.53,98227.49,98105.41,98227.48,187.53679,19621.6796875,0.0,0.0,0,2,1,6,1,1,98309.09142857142,98086.86733333333,96757.59255555556,0.0010593789277657528,314.42030000000005,-0.20991389245317515,57.49609026409494,145.0170884965337,158.442451240014,98055.675,98568.01085676275,97543.33914323726,235.77193616905487
2025-01-05 03:00:00,98227.49,98227.49,98069.0,98187.96,151.23775,19621.6796875,0.0,0.0,0,3,1,6,1,1,98250.36857142857,98084.04266666668,96810.64700000001,-0.0004023314046129878,272.9264457142857,-0.19355690155515615,54.84430859672624,135.6390800064837,153.88177699330797,98051.479,98557.69732901019,97545.26067098982,235.4855976751895
2025-01-05 04:00:00,98187.97,98522.76,98187.96,98357.46,238.65677,19621.6796875,0.0,0.0,0,4,1,6,1,1,98249.65857142859,98086.079,96866.54955555554,0.0017262809004281454,230.3951414285714,0.5780238068868386,56.9317360943899,140.2672604771651,151.1588736900794,98074.0485,98593.05842434439,97555.03857565562,242.42299053210021
2025-01-05 05:00:00,98357.46,98500.0,98264.78,98358.98,212.64998,19621.6796875,0.0,0.0,0,5,1,6,1,1,98241.3342857143,98092.239,96921.15333333334,1.545383542844725e-05,219.38692857142857,-0.1089715158719361,67.97446284805899,142.41609405985218,149.41031776403395,98107.479,98608.24441081425,97606.71358918576,248.9337198081997
2025-01-05 06:00:00,98358.98,98500.0,98304.82,98451.47,149.6113,19621.6796875,0.0,0.0,0,6,0,6,1,1,98274.33,98108.95433333333,96972.60566666667,0.0009403310201061554,204.49836857142856,-0.29644338551078164,68.70982449284288,149.85479736186971,149.4992136836011,98140.5865,98640.33823033012,97640.83476966989,259.64324704135146
2025-01-05 07:00:00,98451.48,98464.84,98268.77,98268.77,118.31169,19621.6796875,0.0,0.0,0,7,0,6,1,1,98282.23571428572,98116.58,97019.68355555554,-0.0018557366385691942,185.05239285714288,-0.20920618963941895,56.76256179799379,139.40073530661175,147.47951800820326,98159.5555,98647.82977164997,97671.28122835004,259.5560018129248
2025-01-05 08:00:00,98268.77,98268.78,97777.77,97861.04,511.7393,19621.6796875,0.0,0.0,0,8,0,6,1,1,98244.73714285714,98101.79766666665,97060.62966666666,-0.004149131000622197,224.24908285714287,3.3253485771355313,47.73603603603596,97.09614839372807,137.40284408530823,98158.2015,98649.78401166866,97666.61898833133,261.19720232755543
2025-01-05 09:00:00,97861.04,97943.02,97637.93,97652.2,341.13546,19621.6796875,0.0,0.0,0,9,0,6,1,1,98162.55428571429,98083.53766666666,97096.39922222222,-0.00213404639885284,246.19174999999998,-0.33338037551542354,38.443623153218894,46.18541906433529,119.15935908111365,98142.159,98678.12103545298,97606.19696454702,263.90762807348403
2025-01-05 10:00:00,97652.21,97776.68,97600.0,97737.48,331.79062,19621.6796875,0.0,0.0,0,10,0,6,1,1,98098.2,98074.75366666666,97136.92133333333,0.0008733034176393595,271.98501714285715,-0.027393341049916198,27.045922010379968,12.574728916632012,97.84243304821732,98127.281,98691.53667302565,97563.02532697436,266.75179510203014
2025-01-05 11:00:00,97737.48,97822.16,97615.13,97641.63,186.71771,19621.6796875,0.0,0.0,0,11,0,6,1,1,97995.93857142856,98058.601,97175.78555555554,-0.0009806882682057427,264.5651514285715,-0.43724234880419455,29.238674593299365,-21.547888480185065,73.96436874253685,98126.46549999999,98693.61698357711,97559.31401642287,279.6246445546784
2025-01-05 12:00:00,97641.62,97956.66,97569.04,97770.01,316.47526,19621.6796875,0.0,0.0,0,12,0,6,1,1,97911.8,98046.68333333333,97213.89611111111,0.0013148080383336147,279.3973342857143,0.6949397033628999,32.115303844197854,-37.7954332955851,51.61240833491246,98129.736,98687.31817242375,97572.15382757626,284.2742195934816
2025-01-05 13:00:00,97770.01,98018.96,97680.18,97689.96,281.94319,19621.6796875,0.0,0.0,0,13,0,6,1,1,97803.01285714285,98027.28600000001,97247.92822222224,-0.0008187582265767324,298.30189,-0.10911459556111902,34.329328087524445,-56.48002899657877,29.993920868614214,98113.421,98703.15197673479,97523.69002326521,294.66972765938027
2025-01-05 14:00:00,97689.96,97967.08,97276.79,97855.06,776.65874,19621.6796875,0.0,0.0,0,14,0,6,1,1,97743.91142857143,98025.58566666668,97282.02633333333,0.0016900406142041913,392.3514685714286,1.7546639448890393,40.31856322366945,-57.304939827896305,12.53414872931211,98108.09599999999,98705.47430716216,97510.71769283782,297.8733982160812
2025-01-05 15:00:00,97855.06,98281.89,97702.3,98028.98,492.23074,19621.6796875,0.0,0.0,0,15,0,6,1,1,97767.90285714286,98036.87266666668,97315.92077777776,0.0017773225012585048,389.56453142857146,-0.36622004665781516,47.55663288247532,-43.42422962645651,1.3424730581583866,98101.23199999999,98698.95099743726,97503.51300256271,285.3224668602694
2025-01-05 16:00:00,98028.98,98332.54,97937.82,98035.17,454.56381,19621.6796875,0.0,0.0,0,16,0,6,1,1,97822.61285714284,98045.06766666667,97351.834,6.314459254808114e-05,405.7685814285714,-0.07652291281117474,44.76584996761139,-31.5603771367023,-5.238096980813751,98073.0395,98623.19698047603,97522.88201952397,274.27550651098744
2025-01-05 17:00:00,98035.17,98078.94,97673.57,97731.08,358.65597,19621.6796875,0.0,0.0,0,17,0,6,1,1,97821.69857142857,98039.79066666667,97386.715,-0.0031018460007770088,409.6064885714286,-0.21098872785319178,39.1303934070532,-46.16356533263752,-13.423190651178505,98041.472,98594.16059611572,97488.78340388427,283.7070291655587
2025-01-05 18:00:00,97731.09,97927.98,97577.46,97918.91,301.29033,19621.6796875,0.0,0.0,0,18,0,6,1,1,97861.30999999998,98040.817,97417.71855555555,0.0019219065214464148,425.97400571428574,-0.1599461456057738,39.656693255092954,-42.095139385492075,-19.15758039804122,98016.55500000001,98542.18293546942,97490.9270645306,284.61294695211285
2025-01-05 19:00:00,97918.91,98109.0,97854.99,98079.63,306.85684,19621.6796875,0.0,0.0,0,19,0,6,1,1,97905.54142857144,98044.36966666668,97453.462,0.001641358140118232,424.5999457142857,0.018475568067518156,43.87167258256306,-25.606940829908126,-20.4474524844146,98009.5115,98527.35015112553,97491.67284887446,283.995837468434
2025-01-05 20:00:00,98079.64,98678.0,98024.0,98275.71,680.46167,19621.6796875,0.0,0.0,0,20,0,6,1,1,97989.22,98052.392,97487.25477777778,0.0019991918811277376,481.5311571428571,1.2175215973676847,46.31184005103331,3.2446898427442648,-15.709024018982827,98012.6255,98536.34299570037,97488.90800429962,265.07431219940145
2025-01-05 21:00:00,98275.71,98522.46,98216.58,98496.52,327.78368,19621.6796875,0.0,0.0,0,21,0,6,1,1,98080.85714285714,98080.34466666667,97525.99022222222,0.002246842073183597,417.4061485714286,-0.5182922206330887,54.70388744542258,43.42674020060804,-3.8818711750646546,98031.275,98596.53750533296,97466.01249466703,272.9967157778376
2025-01-05 22:00:00,98496.52,98745.45,98344.0,98695.21,407.85275,19621.6796875,0.0,0.0,0,22,0,6,1,1,98176.03285714285,98113.365,97559.18066666667,0.00201722862899123,405.35215,0.24427412005381122,68.85700980636008,90.26342649009894,14.947188357968065,98054.66150000002,98688.63025055775,97420.69274944229,293.6324011328615
2025-01-05 23:00:00,98695.21,98836.85,98322.72,98363.61,469.68089,19621.6796875,0.0,0.0,0,23,1,6,1,1,98222.95285714287,98124.94333333333,97589.92655555555,-0.003359838841216378,407.5117328571429,0.15159427023601024,65.23629416728448,99.47777128682355,31.853304943739165,98063.44399999999,98709.93099725153,97416.95700274844,298.06620125403805
2025-01-06 00:00:00,98363.61,98773.48,98190.75,98217.23,494.23065,19864.98046875,0.01239958989876877,0.0,0,0,1,0,0,1,98292.40285714285,98133.46566666666,97619.2847777778,-0.0014881519700222778,426.8795442857143,0.052269020355501405,60.01277293806806,93.88630044336605,44.25990404366455,98056.4325,98692.45009849331,97420.41490150668,298.13882248868595
2025-01-06 01:00:00,98217.23,98816.28,97920.0,98759.43,567.37864,19864.98046875,0.0,0.0,0,1,1,0,0,1,98412.47714285714,98153.238,97651.92288888889,0.005520416326137534,464.89216,0.14800375088028228,69.66545157703615,131.68801074614748,61.745525384161134,98076.45499999999,98774.74084355099,97378.16915644899,328.481924668058
2025-01-06 02:00:00,98759.42,99333.0,98649.97,98815.39,1613.41986,19864.98046875,0.0,0.0,0,2,1,0,0,1,98517.58571428571,98160.45033333333,97681.53833333334,0.0005666294347790313,651.54402,1.843638703071374,68.87226406510652,164.26806285523344,82.2500328783756,98094.651,98850.66292031437,97338.63907968563,358.1384642289333
2025-01-06 03:00:00,98815.39,99235.99,98759.55,99037.57,522.19415,19864.98046875,0.0,0.0,0,3,1,0,0,1,98626.42285714285,98182.955,97706.89455555555,0.002248435188081599,628.9343742857143,-0.6763432985137545,73.14089465098297,205.645504674525,106.92912723760548,98133.091,98996.8779809005,97269.3040190995,402.77162294657165
2025-01-06 04:00:00,99037.57,99500.88,99037.57,99466.09,645.5066,19864.98046875,0.0,0.0,0,4,1,0,0,1,98764.93285714286,98217.91633333333,97737.54,0.00432684283348217,674.3233628571428,0.23614291734214188,75.36919283061998,269.9041214312456,139.52412607633352,98213.34349999999,99251.37534892297,97175.311651077,481.07500053220247
2025-01-06 05:00:00,99466.09,99892.0,99400.0,99600.0,939.38016,19864.98046875,0.0,0.0,0,5,1,0,0,1,98894.18857142857,98263.89966666666,97769.39566666668,0.0013462879660797178,750.2558500000001,0.45526034900340284,75.05486163385594,327.8556402983959,177.190428920746,98310.7335,99483.80064901333,97137.66635098668,557.6117994621077
2025-01-06 06:00:00,99600.0,99763.99,99382.31,99512.21,803.84933,19864.98046875,0.0,0.0,0,6,0,0,0,1,99058.27428571429,98307.19233333334,97798.97566666665,-0.0008814257028111339,797.9941985714286,-0.14427687082511942,72.95850483094797,362.51981445017736,214.25630602663227,98399.47,99655.51675764397,97143.42324235603,612.1060856649443
2025-01-06 07:00:00,99512.21,99529.87,99161.14,99318.7,555.89718,19864.98046875,0.0,0.0,0,7,0,0,0,1,99215.62714285715,98347.03133333333,97830.75933333334,-0.0019445854935792317,806.8037028571429,-0.308456001325522,75.55582741502398,370.11038035883394,245.42712089307264,98483.32350000001,99750.22091707826,97216.42608292177,645.4292710800548
2025-01-06 08:00:00,99318.7,99625.69,99000.0,99043.49,674.33231,19864.98046875,0.0,0.0,0,8,0,0,0,1,99256.20714285714,98374.23166666666,97850.61488888891,-0.0027709786777313505,822.0827985714286,0.21305222307477778,67.60699658061846,349.885548744729,266.3188064634039,98546.99750000001,99790.7414957913,97303.25350420873,651.0611622424665
2025-01-06 09:00:00,99043.49,99250.0,98942.46,98999.99,447.39111,19864.98046875,0.0,0.0,0,9,0,0,0,1,99282.57857142857,98401.29933333333,97878.89244444443,-0.0004392010014994119,655.5072628571428,-0.33654208264171703,64.95868467074507,326.58249777930905,278.37154472658494,98612.499,99803.04516853139,97421.9528314686,641.2786776152917
2025-01-06 10:00:00,99000.0,99057.95,98709.28,98767.96,525.86727,19864.98046875,0.0,0.0,0,10,0,0,0,1,99244.06285714287,98414.98266666666,97895.98377777777,-0.002343737610478569,656.0319942857143,0.17540840272843128,57.90816408496635,286.0938681308471,279.9160094074374,98658.144,99795.21649368235,97521.07150631765,624.946180763565
2025-01-06 11:00:00,98767.96,99410.23,98712.0,99259.99,667.86775,19864.98046875,0.0,0.0,0,11,0,0,0,1,99214.62000000001,98445.01633333335,97923.78844444445,0.00498167624399648,659.2264442857143,0.270031028932453,61.282218760990794,290.36193472387095,282.0051944707241,98719.69450000001,99846.59409420927,97592.79490579075,614.9713048038232
2025-01-06 12:00:00,99259.99,99713.13,99142.43,99157.12,624.14409,19864.98046875,0.0,0.0,0,12,0,0,0,1,99151.35142857143,98468.538,97944.20377777777,-0.00103636923598327,614.19272,-0.06546754203957295,57.02484114986489,282.19073977853986,282.0423035322873,98775.79199999999,99870.45527339916,97681.12872660081,601.3111241297778
